"scale","quad_id","sa_entropy","boot_sd","boot_cv","boot_se","env_elev","crown_equivalent_individuals","present_species_count","composition_cluster","composition_type","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"10m","1418_b",2.95290831177436,0.311836263287665,0.105603097137915,0.037271562330935,205.372964361375,0.557927234440516,2,"10m_C5","LITU+LIST2+ACNE2",6716,0.0596399454828718,0.0593453459441662,0.0142054370487403,6716,0.0217003418625504,6716,0.0490660373571828,6716,0.104199401522198,6716,0.420767462356116
"10m","1418_d",3.22389973299299,0.114530727813555,0.0355255241474979,0.0136890402530651,204.704815444238,0.390347934437956,2,"10m_C5","LITU+LIST2+ACNE2",5117,0.0904199940610938,0.0911384448409081,0.0220514299891483,5117,0.0435054250559156,5117,0.07708485806274,5117,0.13916832848318,5117,0.393722466695176
"10m","1423_b",2.90321488065333,0.00816820260609934,0.00281350259690774,0.000976286944164968,221.054132847376,2.28303363617768,3,"10m_C4","FRAMCO+AEFL+QUMU",6034,0.0549819557567923,0.0538275334984064,0.0137317880828328,6034,0.0217168094628104,6034,0.0447004893573831,6034,0.11104621552098,6034,0.519715856257783
"10m","1423_c",2.80995665765781,0.010247630739353,0.00364689993044046,0.00122482614375693,223.355569052791,2.47404439396405,4,"10m_C4","FRAMCO+AEFL+QUMU",7939,0.055461329294786,0.0549188330769539,0.0131948933015093,7939,0.0217257511796452,7939,0.0454346519499095,7939,0.110438929722756,7939,0.512378646508882
"10m","1423_d",2.92109219375652,0.00825650778923687,0.00282651393437159,0.000986841432288817,221.664225648695,2.33789398899578,4,"10m_C4","FRAMCO+AEFL+QUMU",4657,0.049859931536494,0.0495525598526001,0.0109231181778235,4657,0.0176429744737472,4657,0.0403204457394257,4657,0.104409800871975,4657,0.50267606957307
"10m","1424_a",2.75308607357478,0.00709453104732472,0.00257693761027701,0.00084795864775736,223.376250378408,0.67379564132123,4,"10m_C2","FAGR+LIST2+LITU",2113,0.0521859217406913,0.0509436093270779,0.0135705104533103,2113,0.0187360996111292,2113,0.0425057373695694,2113,0.11554993433016,2113,0.566321492277639
"10m","1424_b",2.78698870496249,0.00933037724683984,0.00334783461096424,0.00111519338213057,225.027662035991,2.07423673648265,4,"10m_C4","FRAMCO+AEFL+QUMU",7185,0.0554541333695833,0.0557458065450191,0.0130007228940431,7185,0.0203759871985077,7185,0.0451749688664712,7185,0.11017230803002,7185,0.510789943579198
"10m","15_a",2.99750134939495,0.082560396667582,0.0275430723940281,0.00986785480950899,251.499776431691,1.71381491306234,5,"10m_C1","QUAL+FRAMCO+QURU",8173,0.0558628495677779,0.055288553237915,0.014176335656722,8173,0.0203021774665009,8173,0.045019755285959,8173,0.108465674764308,8173,0.449326329712665
"10m","15_b",2.75694979905847,0.194358764634798,0.0704977525166302,0.02323031559664,254.493479294757,1.01276040707286,4,"10m_C6","CACA38+FRAMCO+ACSA3C",8406,0.0526988223166713,0.0513031557202339,0.0121500064351743,8406,0.0199761285110415,8406,0.0432425593147142,8406,0.104575871684641,8406,0.451932750571765
"10m","15_c",2.990173714609,0.0135926450945373,0.00454577104605267,0.00162463182935198,256.202906725143,3.28170714177212,4,"10m_C6","CACA38+FRAMCO+ACSA3C",9006,0.0673710528079461,0.0678391233086586,0.0155562865779723,9006,0.0261607583118058,9006,0.0547573114383601,9006,0.122655622154991,9006,0.477159742115489
"10m","15_d",2.78576484094399,0.011476508872012,0.00411969765119264,0.00137170517391087,254.74215018819,3.91771654985091,4,"10m_C6","CACA38+FRAMCO+ACSA3C",8448,0.0619506950377289,0.0633674971759319,0.0138867994241556,8448,0.0217316292578978,8448,0.0490927900770551,8448,0.120830720406948,8448,0.500382676695563
"10m","1500_a",2.81714809080566,0.0809595653091009,0.0287381290225136,0.00967651886567137,208.104625538386,2.24576110440007,4,"10m_C3","QUAL+ACSA3C+CACA38",8419,0.0659244454359942,0.0658652186393738,0.0188799210352196,8419,0.0226589125481575,8419,0.0526584439626003,8419,0.115464847730572,8419,0.480629881780127
"10m","1500_b",2.89382121663789,0.00958892838575194,0.00331358700759426,0.00114609615395094,208.296411262546,1.04916876296641,5,"10m_C2","FAGR+LIST2+LITU",6476,0.0564943266571732,0.0541086196899414,0.0177274293171548,6476,0.0167885744064824,6476,0.0442589081937827,6476,0.10001873214947,6476,0.430742412755868
"10m","1500_c",2.85818304542934,0.00783574262426169,0.00274151182752001,0.000936550375989853,209.815314175178,2.96193127872655,6,"10m_C2","FAGR+LIST2+LITU",6116,0.0537782996829582,0.0523600187152624,0.0149776276482364,6116,0.0165903106575197,6116,0.0422469956481997,6116,0.0977097504405804,6116,0.424976256807731
"10m","1500_d",2.9324615347456,0.0101155249086309,0.00344949960597128,0.00120903647692303,209.512033553584,2.74327276282696,7,"10m_C1","QUAL+FRAMCO+QURU",7896,0.0616343790696407,0.0603828579187393,0.0176370900788028,7896,0.0232801160605449,7896,0.0500996308700985,7896,0.111621692406707,7896,0.455952937832902
"10m","1501_a",2.87284403465461,0.00844560875770072,0.00293980761079363,0.0010094433210449,211.054436128524,1.51133850604729,5,"10m_C1","QUAL+FRAMCO+QURU",7942,0.0579188378413778,0.0574616640806198,0.0152875483673226,7942,0.0206253453839129,7942,0.0464085163300237,7942,0.105254794215733,7942,0.45508434876232
"10m","1501_b",2.84232975360375,0.00926649118879242,0.00326017457230062,0.00110755753769898,211.435133686735,1.82983940613775,4,"10m_C4","FRAMCO+AEFL+QUMU",6500,0.0516202483801888,0.0502323284745216,0.0126351642341744,6500,0.0166459465789346,6500,0.0408400132176006,6500,0.100081314064356,6500,0.445672592502809
"10m","1501_c",2.89043251522175,0.0090246934655963,0.00312226402729348,0.00107865718205539,212.949062877601,1.32918142756383,5,"10m_C4","FRAMCO+AEFL+QUMU",7151,0.0526874927745788,0.0520235672593117,0.0133953131184113,7151,0.0175375492663957,7151,0.0419534950147785,7151,0.102356625672874,7151,0.456167841591696
"10m","1501_d",2.80097707384805,0.160264435839974,0.0572173322432086,0.0191552638774773,212.608008071468,0.808566089740402,3,"10m_C3","QUAL+ACSA3C+CACA38",7494,0.0592540028170228,0.0603435225784779,0.0146879041682041,7494,0.0205245519370257,7494,0.0470895463886642,7494,0.104562898981067,7494,0.449319708387427
"10m","1502_a",2.80118682827979,0.0827426431080376,0.0295384235969901,0.00988963742546718,214.584102160435,2.23849647350026,6,"10m_C3","QUAL+ACSA3C+CACA38",6159,0.0570169608271254,0.0564418770372868,0.0154903094693637,6159,0.0166423050220476,6159,0.044479196305248,6159,0.106334557590854,6159,0.464144047846494
"10m","1502_b",2.86590401297564,0.00847040198590782,0.00295557769819133,0.00101240667861199,215.434355303593,2.01253538044637,5,"10m_C4","FRAMCO+AEFL+QUMU",4312,0.0493577323112713,0.0476960558444262,0.0131398965547517,4312,0.0157117246109792,4312,0.0392148585982604,4312,0.0961177347690211,4312,0.422654780347526
"10m","1502_c",2.85024617098489,0.0111599992966793,0.0039154510267522,0.00133387504395428,219.048761121197,2.57960321102295,4,"10m_C6","CACA38+FRAMCO+ACSA3C",7309,0.061363267055438,0.0624160915613174,0.014531894540261,7309,0.0186970942639402,7309,0.0475604367365649,7309,0.111759689369566,7309,0.456947007240382
"10m","1502_d",2.84142222368217,0.268987308737952,0.0946664337654733,0.0321501326951464,218.387460277212,1.6399101577147,6,"10m_C6","CACA38+FRAMCO+ACSA3C",7435,0.0535747230616627,0.0524308085441589,0.0138529787367492,7435,0.0169031746705756,7435,0.0422010045826527,7435,0.103056519727575,7435,0.447888542979154
"10m","1503_a",2.77552688480683,0.161580973706987,0.0582163244721128,0.0193126202498699,220.752971632725,1.00543205575745,3,"10m_C6","CACA38+FRAMCO+ACSA3C",7037,0.05113751408736,0.049663957208395,0.012921616220515,7037,0.0168811161366827,7037,0.0407470427007794,7037,0.0985409241483113,7037,0.437755373537125
"10m","1503_b",2.83830475654146,0.00980164112533589,0.00345334344479604,0.001171520189143,221.082367703917,1.39912922270993,4,"10m_C6","CACA38+FRAMCO+ACSA3C",7166,0.0518627246733138,0.0514896120876074,0.0113700622900237,7166,0.0172531811568645,7166,0.0409890633582788,7166,0.100817044760182,7166,0.432041023709504
"10m","1503_c",2.81370755237291,0.00961222128966843,0.00341621192350358,0.00114888018846648,223.033128578551,2.28548101375633,6,"10m_C1","QUAL+FRAMCO+QURU",8485,0.0525343821780799,0.0530140586197376,0.0103019245760155,8485,0.0174777453841984,8485,0.041886052878368,8485,0.100218431470138,8485,0.435750244562213
"10m","1503_d",2.79452380164391,0.00907419519126842,0.00324713469462326,0.00108457376992886,222.79895243143,1.05833978098161,3,"10m_C4","FRAMCO+AEFL+QUMU",8308,0.0540121534097622,0.0527913235127926,0.0134198396929651,8308,0.0199252613914984,8308,0.0434122273039833,8308,0.106351633970768,8308,0.458717834795424
"10m","1504_a",2.86444988737844,0.0116766099765125,0.00407638828941043,0.00139562183039671,224.506399526935,2.48145915988506,3,"10m_C6","CACA38+FRAMCO+ACSA3C",7306,0.0516831165838904,0.051964184269309,0.0101519010882929,7306,0.0189063127301653,7306,0.0419180773248483,7306,0.103370846495104,7306,0.45936020781039
"10m","1504_b",2.94300511477341,0.139807828836256,0.0475051260136939,0.0167102316834019,224.701655006518,2.82338560412142,4,"10m_C3","QUAL+ACSA3C+CACA38",8440,0.0601815896009435,0.0584634020924568,0.0158540130946259,8440,0.0190270692199258,8440,0.0476068573225619,8440,0.112950317170285,8440,0.48611834114737
"10m","1504_c",2.89409359862914,0.0105568537014223,0.0036477236625736,0.00126178535684976,226.304274782462,0.955962763483341,3,"10m_C4","FRAMCO+AEFL+QUMU",7966,0.0540601474312706,0.0549816153943539,0.0104715352159997,7966,0.0187850462568655,7966,0.0435328831815466,7966,0.111736004851066,7966,0.510431800444991
"10m","1504_d",2.88962583259999,0.00876852971842083,0.0030344862021569,0.00104803975812554,226.107112202737,2.99287119056735,5,"10m_C6","CACA38+FRAMCO+ACSA3C",7338,0.0527522493243668,0.0525888614356518,0.011731776797656,7338,0.0187613011604993,7338,0.0423659669179305,7338,0.106786590834156,7338,0.470941158568755
"10m","1505_a",2.88215927691324,0.176988593091544,0.0614083317703029,0.0211541829988857,227.553412776882,2.2160269743876,3,"10m_C3","QUAL+ACSA3C+CACA38",7667,0.0528664191286159,0.0534112937748432,0.0106748958018096,7667,0.0192866848561963,7667,0.0427769377449555,7667,0.10653294742499,7667,0.475711622138149
"10m","1505_b",3.04993168796118,0.00977328684192529,0.00320442811244029,0.00116813120407005,227.596015419665,2.59327292043302,4,"10m_C3","QUAL+ACSA3C+CACA38",7470,0.0551504654243808,0.0549694951623678,0.0134352079186609,7470,0.0193689302775705,7470,0.0448485379982248,7470,0.101897568274829,7470,0.427800821509242
"10m","1505_c",2.8385050883754,0.00913877836155597,0.00321957441576633,0.00109229293520978,228.999615416112,1.56519113298618,4,"10m_C1","QUAL+FRAMCO+QURU",6423,0.0535569887651209,0.0537163950502872,0.0118867175847972,6423,0.0189368894292145,6423,0.0432826274435286,6423,0.104283544649177,6423,0.452167294632406
"10m","1505_d",2.96038667128936,0.0108248739370736,0.00365657433944565,0.00129381990220286,228.82189148298,2.46398038292761,5,"10m_C1","QUAL+FRAMCO+QURU",7487,0.0523305591476948,0.0523194521665573,0.0112145820287127,7487,0.0189188970638625,7487,0.0424835035536918,7487,0.107249299420264,7487,0.482806838442546
"10m","1506_a",2.97701694231184,0.0102489111648031,0.00344267814507101,0.00122497918386993,231.083120430615,0.801229513341602,4,"10m_C4","FRAMCO+AEFL+QUMU",6840,0.0481871295902791,0.0476775411516428,0.00986498271216506,6840,0.0171739944581277,6840,0.0389335116693429,6840,0.0986174234996826,6840,0.429635428584785
"10m","1506_b",2.93588529584634,0.0103833535450805,0.00353670273146257,0.00124104812179139,231.098261586922,2.15320394763786,6,"10m_C1","QUAL+FRAMCO+QURU",6516,0.056914375795359,0.056891018524766,0.0138892320193466,6516,0.021471543319862,6516,0.0464769825482552,6516,0.109780293490716,6516,0.466785526565311
"10m","1506_c",2.98189112389361,0.0814094335477491,0.0273012763260949,0.00973028840459769,233.080425176663,2.62552077839323,5,"10m_C1","QUAL+FRAMCO+QURU",5741,0.0499576085455232,0.0490366667509079,0.0121547769942862,5741,0.0187568763287395,5741,0.0408991165917089,5741,0.099511484952311,5741,0.438901525675729
"10m","1506_d",2.80072616865512,0.177617840888397,0.0634184958444857,0.0212293924958016,233.408323020886,2.28417736119601,4,"10m_C6","CACA38+FRAMCO+ACSA3C",7017,0.0496747918048462,0.0499094873666763,0.00996059846483406,7017,0.0176638603238498,7017,0.0401934968549096,7017,0.101246273108507,7017,0.459849609372001
"10m","1507_a",2.90607908555632,0.324291718852366,0.111590809921226,0.0387602740142574,234.544688977831,1.70863840463869,4,"10m_C6","CACA38+FRAMCO+ACSA3C",7272,0.0512810852460571,0.051790589466691,0.00995018093537549,7272,0.0161258996464924,7272,0.0409954694000672,7272,0.10712359164455,7272,0.493568678985179
"10m","1507_b",2.96950899089951,0.00871836510157022,0.00293596184698848,0.00104204393960193,234.201545688702,2.18338710679237,6,"10m_C3","QUAL+ACSA3C+CACA38",5234,0.0455208599252821,0.0448206476867199,0.00934763622126984,5234,0.016356604858511,5234,0.0371520351555234,5234,0.0948322525516158,5234,0.437884651658217
"10m","1507_c",2.95496071833659,0.00904782942626698,0.0030619119131168,0.00108142245826519,234.638244466916,3.84861828403581,4,"10m_C3","QUAL+ACSA3C+CACA38",5961,0.0502647169073708,0.0499893613159657,0.0115501394272297,5961,0.0190299418223066,5961,0.0409034315195951,5961,0.100012113518858,5961,0.450607145863019
"10m","1507_d",2.79090169139201,0.0817309167178916,0.0292847709290422,0.00976871299283507,234.892156837475,3.23717856750688,4,"10m_C6","CACA38+FRAMCO+ACSA3C",8216,0.05511027206499,0.0547985415905714,0.012889198838472,8216,0.0201297537906373,8216,0.0447071411988651,8216,0.108732564083441,8216,0.475953432690668
"10m","1508_a",3.00288768682305,0.081994969949581,0.0273053735274158,0.00980027339052531,234.781038791522,3.67287585461078,6,"10m_C3","QUAL+ACSA3C+CACA38",8470,0.0763957922389773,0.0796166993677616,0.0218248434352399,8470,0.027622953342935,8470,0.0617119909456648,8470,0.132228819029915,8470,0.520985376982729
"10m","1508_b",2.90466926536243,0.0105817095637007,0.00364299980375918,0.00126475620062024,234.393902147826,2.02779446472762,4,"10m_C3","QUAL+ACSA3C+CACA38",7162,0.0518398744643725,0.0517196469008923,0.0116033627005558,7162,0.0195819962935153,7162,0.0422507988804092,7162,0.10096335851567,7162,0.449908160681841
"10m","1508_c",2.95213311686551,0.00788063496922375,0.00266947141516138,0.00094191603749373,233.40821216764,1.69665633574611,5,"10m_C3","QUAL+ACSA3C+CACA38",4505,0.049399199182546,0.0488246567547321,0.0112068711386032,4505,0.0192547120720806,4505,0.0405738780661426,4505,0.0970447767840421,4505,0.427153937091342
"10m","1508_d",2.95150604513787,0.00874372395864661,0.00296246181607877,0.0010450749027497,233.922636984098,3.01917641047991,6,"10m_C3","QUAL+ACSA3C+CACA38",8274,0.056685571458595,0.0576310604810715,0.0114171987888372,8274,0.0238792695776009,8274,0.0473925247144746,8274,0.109572868422754,8274,0.468249820256252
"10m","1509_a",2.89212087605922,0.0105467864518086,0.00364673086077216,0.0012605820903742,231.186635506554,2.35484416261487,6,"10m_C3","QUAL+ACSA3C+CACA38",7283,0.0743972141741704,0.0749127119779587,0.0242167864968216,7283,0.0276325051978878,7283,0.060124676603286,7283,0.129907272638272,7283,0.519943006138215
"10m","1509_b",2.87051373964811,0.00919442423155972,0.00320305877814292,0.00109894388879176,230.983869779068,3.15104573006576,5,"10m_C3","QUAL+ACSA3C+CACA38",6686,0.0580176938714634,0.0541833061724901,0.0200995912747323,6686,0.0184903671101006,6686,0.0461791049699243,6686,0.109373839314434,6686,0.468364169476116
"10m","1509_c",2.91465457304748,0.00657588628237223,0.00225614600892368,0.000785968741642088,227.960999756873,3.56456955935966,6,"10m_C2","FAGR+LIST2+LITU",3385,0.0477756437453465,0.0467625297605991,0.0109628775377028,3385,0.0150064595376722,3385,0.0384363338714031,3385,0.0925368578244702,3385,0.41471516898609
"10m","1509_d",2.72582098790581,0.0827103805982613,0.0303432914212778,0.00988578131799783,228.350415750747,2.32849024739247,7,"10m_C6","CACA38+FRAMCO+ACSA3C",7691,0.0668903770742127,0.0700736045837402,0.0194068683312777,7691,0.0233432851215331,7691,0.0539166992298681,7691,0.124718849644594,7691,0.520582737139713
"10m","1510_a",2.84872275207026,0.0106978232960861,0.00375530517608695,0.00127863444610861,225.672853550757,2.69794417086439,6,"10m_C6","CACA38+FRAMCO+ACSA3C",6794,0.0615032569477584,0.0608333609998226,0.0164106313146669,6794,0.0201945590295402,6794,0.0490482339113099,6794,0.119332899794891,6794,0.50817709700543
"10m","1510_b",2.86252808525896,0.00672704432295507,0.00235003609487608,0.000804035583105642,225.359041788457,2.66655600354582,4,"10m_C2","FAGR+LIST2+LITU",5345,0.0532239673239283,0.0516423955559731,0.0144615857512569,5345,0.0157736295532358,5345,0.042416390734978,5345,0.097335717276129,5345,0.412556837125233
"10m","1510_c",2.79053480455775,0.205446818723201,0.0736227401240965,0.0245555915434707,222.549419066162,0.965681257719633,6,"10m_C2","FAGR+LIST2+LITU",7774,0.0640224480626763,0.0639245845377445,0.0165199975410026,7774,0.0172742827397991,7774,0.0501738934158279,7774,0.119138120103272,7774,0.504538166467767
"10m","1510_d",2.8454317200075,0.00920580316078704,0.00323529223915547,0.00110030393096737,222.984995147593,0.618834747101967,5,"10m_C6","CACA38+FRAMCO+ACSA3C",7623,0.0563210802355315,0.0568765364587307,0.0127827190846401,7623,0.0172429583168578,7623,0.0447084254099692,7623,0.106930061770044,7623,0.454711379086291
"10m","1511_a",2.94095987604041,0.0110437375444615,0.00375514730222376,0.00131997910671207,220.690187779292,2.67400021944933,5,"10m_C4","FRAMCO+AEFL+QUMU",7895,0.0533743503870958,0.0520283654332161,0.0139893287809109,7895,0.0175849297753096,7895,0.0431921547770923,7895,0.0937402304567948,7895,0.379474558717214
"10m","1511_b",2.85049355287292,0.0095674664726691,0.00335642452621103,0.00114353096469817,219.753328272627,4.48336069607662,7,"10m_C4","FRAMCO+AEFL+QUMU",7382,0.0686721971336236,0.0682692527770996,0.0222939000826799,7382,0.0150768004082489,7382,0.0527944954772275,7382,0.106392037177565,7382,0.399188491862597
"10m","1511_c",2.83551300538751,0.00737559771330622,0.00260115107893792,0.000881552539788493,216.356591378086,2.83973698526773,7,"10m_C4","FRAMCO+AEFL+QUMU",6613,0.0495274574399382,0.0490071810781956,0.0112678694580295,6613,0.0173408975777926,6613,0.0403371269101999,6613,0.0930758769012713,6613,0.402393736825234
"10m","1511_d",2.86592808283402,0.00775036541580376,0.00270431259675564,0.000926345847776451,217.283755246084,3.85819384635374,6,"10m_C4","FRAMCO+AEFL+QUMU",5771,0.0547970882077122,0.0515539459884167,0.0170365821093025,5771,0.0170504262409941,5771,0.043553036675759,5771,0.101275529966522,5771,0.423525516010796
